posting_date,document_date,cost_center,gl_account,amount,vendor,description
2023-12-23,2023-12-23,CC-NORTH-PS,6010,4496.97,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-24,2023-12-24,CC-NORTH-PS,6010,4318.17,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-25,2023-12-25,CC-NORTH-PS,6010,5447.53,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-26,2023-12-26,CC-NORTH-PS,6010,5043.35,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-27,2023-12-27,CC-NORTH-PS,6010,4916.91,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-28,2023-12-28,CC-NORTH-PS,6010,5109.08,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-29,2023-12-29,CC-NORTH-PS,6010,4985.66,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-30,2023-12-30,CC-NORTH-PS,6010,4903.26,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-31,2023-12-31,CC-NORTH-PS,6010,4325.23,SearchAds Media,Paid Search acquisition spend — 2023-12
2024-01-01,2024-01-01,CC-NORTH-PS,6010,4779.64,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-02,2024-01-02,CC-NORTH-PS,6010,5027.07,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-03,2024-01-03,CC-NORTH-PS,6010,4412.72,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-04,2024-01-04,CC-NORTH-PS,6010,4786.92,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-05,2024-01-05,CC-NORTH-PS,6010,4641.35,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-06,2024-01-06,CC-NORTH-PS,6010,4346.63,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-07,2024-01-07,CC-NORTH-PS,6010,4586.54,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-08,2024-01-08,CC-NORTH-PS,6010,4985.79,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-09,2024-01-09,CC-NORTH-PS,6010,4984.9,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-10,2024-01-10,CC-NORTH-PS,6010,4787.3,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-11,2024-01-11,CC-NORTH-PS,6010,4942.31,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-12,2024-01-12,CC-NORTH-PS,6010,4873.16,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-13,2024-01-13,CC-NORTH-PS,6010,4546.3,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-14,2024-01-14,CC-NORTH-PS,6010,4576.8,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-15,2024-01-15,CC-NORTH-PS,6010,4926.54,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-16,2024-01-16,CC-NORTH-PS,6010,4662.92,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-17,2024-01-17,CC-NORTH-PS,6010,4847.4,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-18,2024-01-18,CC-NORTH-PS,6010,5110.49,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-19,2024-01-19,CC-NORTH-PS,6010,4806.22,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-20,2024-01-20,CC-NORTH-PS,6010,4518.68,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-21,2024-01-21,CC-NORTH-PS,6010,4152.15,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-22,2024-01-22,CC-NORTH-PS,6010,5087.88,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-23,2024-01-23,CC-NORTH-PS,6010,5111.86,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-24,2024-01-24,CC-NORTH-PS,6010,5028.37,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-25,2024-01-25,CC-NORTH-PS,6010,4938.57,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-26,2024-01-26,CC-NORTH-PS,6010,4824.21,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-27,2024-01-27,CC-NORTH-PS,6010,4646.83,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-28,2024-01-28,CC-NORTH-PS,6010,4414.46,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-29,2024-01-29,CC-NORTH-PS,6010,5004.5,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-30,2024-01-30,CC-NORTH-PS,6010,5128.21,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-31,2024-01-31,CC-NORTH-PS,6010,4949.83,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-02-01,2024-02-01,CC-NORTH-PS,6010,5151.01,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-02,2024-02-02,CC-NORTH-PS,6010,4948.19,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-03,2024-02-03,CC-NORTH-PS,6010,4498.1,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-04,2024-02-04,CC-NORTH-PS,6010,4492.46,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-05,2024-02-05,CC-NORTH-PS,6010,4847.62,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-06,2024-02-06,CC-NORTH-PS,6010,5056.48,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-07,2024-02-07,CC-NORTH-PS,6010,5137.19,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-08,2024-02-08,CC-NORTH-PS,6010,5230.52,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-09,2024-02-09,CC-NORTH-PS,6010,5006.18,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-10,2024-02-10,CC-NORTH-PS,6010,4833.16,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-11,2024-02-11,CC-NORTH-PS,6010,4540.85,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-12,2024-02-12,CC-NORTH-PS,6010,5335.68,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-13,2024-02-13,CC-NORTH-PS,6010,4983.66,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-14,2024-02-14,CC-NORTH-PS,6010,5384.57,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-15,2024-02-15,CC-NORTH-PS,6010,4980.25,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-16,2024-02-16,CC-NORTH-PS,6010,5365.08,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-17,2024-02-17,CC-NORTH-PS,6010,4517.6,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-18,2024-02-18,CC-NORTH-PS,6010,4484.16,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-19,2024-02-19,CC-NORTH-PS,6010,5096.82,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-20,2024-02-20,CC-NORTH-PS,6010,5408.74,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-21,2024-02-21,CC-NORTH-PS,6010,4925.18,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-22,2024-02-22,CC-NORTH-PS,6010,5415.85,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-23,2024-02-23,CC-NORTH-PS,6010,5282.28,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-24,2024-02-24,CC-NORTH-PS,6010,4496.65,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-25,2024-02-25,CC-NORTH-PS,6010,4735.95,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-26,2024-02-26,CC-NORTH-PS,6010,5052.34,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-27,2024-02-27,CC-NORTH-PS,6010,5147.95,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-28,2024-02-28,CC-NORTH-PS,6010,5257.25,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-29,2024-02-29,CC-NORTH-PS,6010,5159.42,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-03-01,2024-03-01,CC-NORTH-PS,6010,5263.32,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-02,2024-03-02,CC-NORTH-PS,6010,4716.68,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-03,2024-03-03,CC-NORTH-PS,6010,4695.41,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-04,2024-03-04,CC-NORTH-PS,6010,5212.52,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-05,2024-03-05,CC-NORTH-PS,6010,4951.44,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-06,2024-03-06,CC-NORTH-PS,6010,5490.72,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-07,2024-03-07,CC-NORTH-PS,6010,5062.92,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-08,2024-03-08,CC-NORTH-PS,6010,5083.26,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-09,2024-03-09,CC-NORTH-PS,6010,4644.08,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-10,2024-03-10,CC-NORTH-PS,6010,4583.13,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-11,2024-03-11,CC-NORTH-PS,6010,5243.32,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-12,2024-03-12,CC-NORTH-PS,6010,5631.34,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-13,2024-03-13,CC-NORTH-PS,6010,5201.47,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-14,2024-03-14,CC-NORTH-PS,6010,4970.8,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-15,2024-03-15,CC-NORTH-PS,6010,5278.81,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-16,2024-03-16,CC-NORTH-PS,6010,4400.79,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-17,2024-03-17,CC-NORTH-PS,6010,5067.99,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-18,2024-03-18,CC-NORTH-PS,6010,5353.35,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-19,2024-03-19,CC-NORTH-PS,6010,4820.27,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-20,2024-03-20,CC-NORTH-PS,6010,5305.8,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-21,2024-03-21,CC-NORTH-PS,6010,5248.48,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-22,2024-03-22,CC-NORTH-PS,6010,5480.15,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-23,2024-03-23,CC-NORTH-PS,6010,4777.03,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-24,2024-03-24,CC-NORTH-PS,6010,4768.63,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-25,2024-03-25,CC-NORTH-PS,6010,4983.32,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-26,2024-03-26,CC-NORTH-PS,6010,5477.96,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-27,2024-03-27,CC-NORTH-PS,6010,5324.18,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-28,2024-03-28,CC-NORTH-PS,6010,5103.46,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-29,2024-03-29,CC-NORTH-PS,6010,5192.86,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-30,2024-03-30,CC-NORTH-PS,6010,4359.43,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-31,2024-03-31,CC-NORTH-PS,6010,4930.97,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-04-01,2024-04-01,CC-NORTH-PS,6010,5541.31,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-02,2024-04-02,CC-NORTH-PS,6010,5436.47,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-03,2024-04-03,CC-NORTH-PS,6010,5747.72,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-04,2024-04-04,CC-NORTH-PS,6010,5828.94,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-05,2024-04-05,CC-NORTH-PS,6010,5492.87,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-06,2024-04-06,CC-NORTH-PS,6010,5037.65,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-07,2024-04-07,CC-NORTH-PS,6010,4560.62,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-08,2024-04-08,CC-NORTH-PS,6010,5905.1,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-09,2024-04-09,CC-NORTH-PS,6010,6160.27,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-10,2024-04-10,CC-NORTH-PS,6010,5532.17,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-11,2024-04-11,CC-NORTH-PS,6010,5594.26,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-12,2024-04-12,CC-NORTH-PS,6010,5827.44,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-13,2024-04-13,CC-NORTH-PS,6010,4861.01,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-14,2024-04-14,CC-NORTH-PS,6010,4979.23,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-15,2024-04-15,CC-NORTH-PS,6010,5536.42,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-16,2024-04-16,CC-NORTH-PS,6010,5749.71,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-17,2024-04-17,CC-NORTH-PS,6010,5281.27,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-18,2024-04-18,CC-NORTH-PS,6010,5575.45,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-19,2024-04-19,CC-NORTH-PS,6010,5176.37,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-20,2024-04-20,CC-NORTH-PS,6010,5015.66,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-21,2024-04-21,CC-NORTH-PS,6010,4851.78,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-22,2024-04-22,CC-NORTH-PS,6010,5695.1,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-23,2024-04-23,CC-NORTH-PS,6010,5357.54,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-24,2024-04-24,CC-NORTH-PS,6010,5406.37,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-25,2024-04-25,CC-NORTH-PS,6010,5356.62,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-26,2024-04-26,CC-NORTH-PS,6010,5313.87,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-27,2024-04-27,CC-NORTH-PS,6010,4930.01,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-28,2024-04-28,CC-NORTH-PS,6010,4936.55,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-29,2024-04-29,CC-NORTH-PS,6010,5948.06,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-30,2024-04-30,CC-NORTH-PS,6010,5629.06,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-05-01,2024-05-01,CC-NORTH-PS,6010,5893.9,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-02,2024-05-02,CC-NORTH-PS,6010,5723.54,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-03,2024-05-03,CC-NORTH-PS,6010,6156.62,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-04,2024-05-04,CC-NORTH-PS,6010,5749.94,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-05,2024-05-05,CC-NORTH-PS,6010,5784.82,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-06,2024-05-06,CC-NORTH-PS,6010,6445.44,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-07,2024-05-07,CC-NORTH-PS,6010,6779.12,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-08,2024-05-08,CC-NORTH-PS,6010,6739.35,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-09,2024-05-09,CC-NORTH-PS,6010,6853.08,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-10,2024-05-10,CC-NORTH-PS,6010,7291.26,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-11,2024-05-11,CC-NORTH-PS,6010,6313.58,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-12,2024-05-12,CC-NORTH-PS,6010,6444.05,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-13,2024-05-13,CC-NORTH-PS,6010,7838.21,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-14,2024-05-14,CC-NORTH-PS,6010,7267.23,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-15,2024-05-15,CC-NORTH-PS,6010,7176.29,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-16,2024-05-16,CC-NORTH-PS,6010,7440.97,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-17,2024-05-17,CC-NORTH-PS,6010,8281.24,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-18,2024-05-18,CC-NORTH-PS,6010,7452.32,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-19,2024-05-19,CC-NORTH-PS,6010,6955.38,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-20,2024-05-20,CC-NORTH-PS,6010,8687.32,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-21,2024-05-21,CC-NORTH-PS,6010,7890.74,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-22,2024-05-22,CC-NORTH-PS,6010,8415.36,SearchAds Media,Paid Search acquisition spend — 2024-05
2023-05-01,2023-05-01,CC-NORTH-PS,6900,11684.13,Corporate Allocations,Monthly overhead allocation — 2023-05
2023-06-01,2023-06-01,CC-NORTH-PS,6900,11045.4,Corporate Allocations,Monthly overhead allocation — 2023-06
2023-07-01,2023-07-01,CC-NORTH-PS,6900,10803.72,Corporate Allocations,Monthly overhead allocation — 2023-07
2023-08-01,2023-08-01,CC-NORTH-PS,6900,11372.32,Corporate Allocations,Monthly overhead allocation — 2023-08
2023-09-01,2023-09-01,CC-NORTH-PS,6900,11124.71,Corporate Allocations,Monthly overhead allocation — 2023-09
2023-10-01,2023-10-01,CC-NORTH-PS,6900,11305.42,Corporate Allocations,Monthly overhead allocation — 2023-10
2023-11-01,2023-11-01,CC-NORTH-PS,6900,11477.14,Corporate Allocations,Monthly overhead allocation — 2023-11
2023-12-01,2023-12-01,CC-NORTH-PS,6900,12275.33,Corporate Allocations,Monthly overhead allocation — 2023-12
2024-01-01,2024-01-01,CC-NORTH-PS,6900,10787.97,Corporate Allocations,Monthly overhead allocation — 2024-01
2024-02-01,2024-02-01,CC-NORTH-PS,6900,11636.33,Corporate Allocations,Monthly overhead allocation — 2024-02
2024-03-01,2024-03-01,CC-NORTH-PS,6900,11552.3,Corporate Allocations,Monthly overhead allocation — 2024-03
2024-04-01,2024-04-01,CC-NORTH-PS,6900,10788.44,Corporate Allocations,Monthly overhead allocation — 2024-04
2024-05-01,2024-05-01,CC-NORTH-PS,6900,10805.5,Corporate Allocations,Monthly overhead allocation — 2024-05
2023-05-01,2023-05-01,CC-NORTH-DD,6010,3646.1,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-02,2023-05-02,CC-NORTH-DD,6010,3475.53,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-03,2023-05-03,CC-NORTH-DD,6010,3166.33,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-04,2023-05-04,CC-NORTH-DD,6010,3161.93,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-05,2023-05-05,CC-NORTH-DD,6010,3486.99,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-06,2023-05-06,CC-NORTH-DD,6010,528.04,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-07,2023-05-07,CC-NORTH-DD,6010,528.93,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-08,2023-05-08,CC-NORTH-DD,6010,3575.73,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-09,2023-05-09,CC-NORTH-DD,6010,3685.55,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-10,2023-05-10,CC-NORTH-DD,6010,3515.08,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-11,2023-05-11,CC-NORTH-DD,6010,3445.97,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-12,2023-05-12,CC-NORTH-DD,6010,3636.24,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-13,2023-05-13,CC-NORTH-DD,6010,516.45,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-14,2023-05-14,CC-NORTH-DD,6010,525.92,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-15,2023-05-15,CC-NORTH-DD,6010,3298.28,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-16,2023-05-16,CC-NORTH-DD,6010,3511.21,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-17,2023-05-17,CC-NORTH-DD,6010,3500.46,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-18,2023-05-18,CC-NORTH-DD,6010,3415.94,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-19,2023-05-19,CC-NORTH-DD,6010,3544.11,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-20,2023-05-20,CC-NORTH-DD,6010,558.75,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-21,2023-05-21,CC-NORTH-DD,6010,508.09,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-22,2023-05-22,CC-NORTH-DD,6010,3729.44,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-23,2023-05-23,CC-NORTH-DD,6010,3580.91,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-24,2023-05-24,CC-NORTH-DD,6010,3640.7,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-25,2023-05-25,CC-NORTH-DD,6010,3514.76,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-26,2023-05-26,CC-NORTH-DD,6010,3239.38,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
