posting_date,document_date,cost_center,gl_account,amount,vendor,description
2023-12-19,2023-12-19,CC-ONCOR-PS,6010,5046.68,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-20,2023-12-20,CC-ONCOR-PS,6010,4983.04,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-21,2023-12-21,CC-ONCOR-PS,6010,4835.73,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-22,2023-12-22,CC-ONCOR-PS,6010,4910.86,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-23,2023-12-23,CC-ONCOR-PS,6010,4747.09,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-24,2023-12-24,CC-ONCOR-PS,6010,4353.08,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-25,2023-12-25,CC-ONCOR-PS,6010,5183.68,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-26,2023-12-26,CC-ONCOR-PS,6010,4818.22,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-27,2023-12-27,CC-ONCOR-PS,6010,4958.69,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-28,2023-12-28,CC-ONCOR-PS,6010,4911.23,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-29,2023-12-29,CC-ONCOR-PS,6010,4784.98,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-30,2023-12-30,CC-ONCOR-PS,6010,4686.95,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-31,2023-12-31,CC-ONCOR-PS,6010,4361.9,SearchAds Media,Paid Search acquisition spend — 2023-12
2024-01-01,2024-01-01,CC-ONCOR-PS,6010,5149.24,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-02,2024-01-02,CC-ONCOR-PS,6010,4916.5,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-03,2024-01-03,CC-ONCOR-PS,6010,5089.26,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-04,2024-01-04,CC-ONCOR-PS,6010,5102.74,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-05,2024-01-05,CC-ONCOR-PS,6010,5215.41,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-06,2024-01-06,CC-ONCOR-PS,6010,4749.35,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-07,2024-01-07,CC-ONCOR-PS,6010,4387.45,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-08,2024-01-08,CC-ONCOR-PS,6010,4755.36,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-09,2024-01-09,CC-ONCOR-PS,6010,4983.05,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-10,2024-01-10,CC-ONCOR-PS,6010,5296.89,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-11,2024-01-11,CC-ONCOR-PS,6010,5121.79,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-12,2024-01-12,CC-ONCOR-PS,6010,5061.23,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-13,2024-01-13,CC-ONCOR-PS,6010,4308.96,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-14,2024-01-14,CC-ONCOR-PS,6010,4578.88,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-15,2024-01-15,CC-ONCOR-PS,6010,5186.93,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-16,2024-01-16,CC-ONCOR-PS,6010,4888.54,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-17,2024-01-17,CC-ONCOR-PS,6010,4996.54,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-18,2024-01-18,CC-ONCOR-PS,6010,4991.85,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-19,2024-01-19,CC-ONCOR-PS,6010,5206.78,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-20,2024-01-20,CC-ONCOR-PS,6010,4750.98,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-21,2024-01-21,CC-ONCOR-PS,6010,4778.97,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-22,2024-01-22,CC-ONCOR-PS,6010,5193.66,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-23,2024-01-23,CC-ONCOR-PS,6010,4755.5,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-24,2024-01-24,CC-ONCOR-PS,6010,4792.53,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-25,2024-01-25,CC-ONCOR-PS,6010,4863.33,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-26,2024-01-26,CC-ONCOR-PS,6010,4652.27,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-27,2024-01-27,CC-ONCOR-PS,6010,4888.08,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-28,2024-01-28,CC-ONCOR-PS,6010,4489.6,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-29,2024-01-29,CC-ONCOR-PS,6010,4922.76,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-30,2024-01-30,CC-ONCOR-PS,6010,5158.28,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-01-31,2024-01-31,CC-ONCOR-PS,6010,4994.57,SearchAds Media,Paid Search acquisition spend — 2024-01
2024-02-01,2024-02-01,CC-ONCOR-PS,6010,5505.47,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-02,2024-02-02,CC-ONCOR-PS,6010,4939.44,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-03,2024-02-03,CC-ONCOR-PS,6010,4742.28,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-04,2024-02-04,CC-ONCOR-PS,6010,4674.17,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-05,2024-02-05,CC-ONCOR-PS,6010,5162.9,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-06,2024-02-06,CC-ONCOR-PS,6010,5352.31,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-07,2024-02-07,CC-ONCOR-PS,6010,4831.28,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-08,2024-02-08,CC-ONCOR-PS,6010,5075.88,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-09,2024-02-09,CC-ONCOR-PS,6010,4904.59,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-10,2024-02-10,CC-ONCOR-PS,6010,4579.95,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-11,2024-02-11,CC-ONCOR-PS,6010,4522.61,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-12,2024-02-12,CC-ONCOR-PS,6010,4938.31,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-13,2024-02-13,CC-ONCOR-PS,6010,5034.95,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-14,2024-02-14,CC-ONCOR-PS,6010,4925.04,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-15,2024-02-15,CC-ONCOR-PS,6010,4861.09,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-16,2024-02-16,CC-ONCOR-PS,6010,5212.82,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-17,2024-02-17,CC-ONCOR-PS,6010,4652.47,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-18,2024-02-18,CC-ONCOR-PS,6010,4453.38,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-19,2024-02-19,CC-ONCOR-PS,6010,5070.78,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-20,2024-02-20,CC-ONCOR-PS,6010,4937.18,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-21,2024-02-21,CC-ONCOR-PS,6010,5219.83,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-22,2024-02-22,CC-ONCOR-PS,6010,5210.86,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-23,2024-02-23,CC-ONCOR-PS,6010,5024.22,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-24,2024-02-24,CC-ONCOR-PS,6010,4755.93,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-25,2024-02-25,CC-ONCOR-PS,6010,4649.54,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-26,2024-02-26,CC-ONCOR-PS,6010,5089.64,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-27,2024-02-27,CC-ONCOR-PS,6010,5293.56,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-28,2024-02-28,CC-ONCOR-PS,6010,5458.43,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-02-29,2024-02-29,CC-ONCOR-PS,6010,4731.32,SearchAds Media,Paid Search acquisition spend — 2024-02
2024-03-01,2024-03-01,CC-ONCOR-PS,6010,5198.39,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-02,2024-03-02,CC-ONCOR-PS,6010,4523.01,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-03,2024-03-03,CC-ONCOR-PS,6010,4731.14,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-04,2024-03-04,CC-ONCOR-PS,6010,5306.16,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-05,2024-03-05,CC-ONCOR-PS,6010,5232.73,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-06,2024-03-06,CC-ONCOR-PS,6010,5229.37,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-07,2024-03-07,CC-ONCOR-PS,6010,4953.2,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-08,2024-03-08,CC-ONCOR-PS,6010,5068.54,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-09,2024-03-09,CC-ONCOR-PS,6010,4912.05,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-10,2024-03-10,CC-ONCOR-PS,6010,4865.89,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-11,2024-03-11,CC-ONCOR-PS,6010,5357.98,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-12,2024-03-12,CC-ONCOR-PS,6010,5032.06,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-13,2024-03-13,CC-ONCOR-PS,6010,5215.36,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-14,2024-03-14,CC-ONCOR-PS,6010,5045.45,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-15,2024-03-15,CC-ONCOR-PS,6010,5464.43,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-16,2024-03-16,CC-ONCOR-PS,6010,4385.57,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-17,2024-03-17,CC-ONCOR-PS,6010,4701.36,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-18,2024-03-18,CC-ONCOR-PS,6010,4788.3,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-19,2024-03-19,CC-ONCOR-PS,6010,4927.06,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-20,2024-03-20,CC-ONCOR-PS,6010,5819.76,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-21,2024-03-21,CC-ONCOR-PS,6010,5248.54,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-22,2024-03-22,CC-ONCOR-PS,6010,5297.96,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-23,2024-03-23,CC-ONCOR-PS,6010,4821.62,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-24,2024-03-24,CC-ONCOR-PS,6010,4762.5,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-25,2024-03-25,CC-ONCOR-PS,6010,5495.01,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-26,2024-03-26,CC-ONCOR-PS,6010,4970.62,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-27,2024-03-27,CC-ONCOR-PS,6010,5466.89,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-28,2024-03-28,CC-ONCOR-PS,6010,4849.65,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-29,2024-03-29,CC-ONCOR-PS,6010,5056.58,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-30,2024-03-30,CC-ONCOR-PS,6010,5014.81,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-03-31,2024-03-31,CC-ONCOR-PS,6010,4836.1,SearchAds Media,Paid Search acquisition spend — 2024-03
2024-04-01,2024-04-01,CC-ONCOR-PS,6010,5584.74,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-02,2024-04-02,CC-ONCOR-PS,6010,5625.31,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-03,2024-04-03,CC-ONCOR-PS,6010,5536.02,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-04,2024-04-04,CC-ONCOR-PS,6010,5141.96,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-05,2024-04-05,CC-ONCOR-PS,6010,5695.83,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-06,2024-04-06,CC-ONCOR-PS,6010,5069.47,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-07,2024-04-07,CC-ONCOR-PS,6010,4619.83,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-08,2024-04-08,CC-ONCOR-PS,6010,5805.26,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-09,2024-04-09,CC-ONCOR-PS,6010,5766.52,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-10,2024-04-10,CC-ONCOR-PS,6010,5397.17,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-11,2024-04-11,CC-ONCOR-PS,6010,5826.54,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-12,2024-04-12,CC-ONCOR-PS,6010,5858.8,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-13,2024-04-13,CC-ONCOR-PS,6010,4868.46,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-14,2024-04-14,CC-ONCOR-PS,6010,5150.93,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-15,2024-04-15,CC-ONCOR-PS,6010,5448.06,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-16,2024-04-16,CC-ONCOR-PS,6010,5420.28,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-17,2024-04-17,CC-ONCOR-PS,6010,5652.95,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-18,2024-04-18,CC-ONCOR-PS,6010,5570.54,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-19,2024-04-19,CC-ONCOR-PS,6010,5470.71,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-20,2024-04-20,CC-ONCOR-PS,6010,5085.48,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-21,2024-04-21,CC-ONCOR-PS,6010,5184.19,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-22,2024-04-22,CC-ONCOR-PS,6010,5661.35,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-23,2024-04-23,CC-ONCOR-PS,6010,5583.46,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-24,2024-04-24,CC-ONCOR-PS,6010,5763.8,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-25,2024-04-25,CC-ONCOR-PS,6010,5390.34,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-26,2024-04-26,CC-ONCOR-PS,6010,5109.55,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-27,2024-04-27,CC-ONCOR-PS,6010,5189.89,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-28,2024-04-28,CC-ONCOR-PS,6010,5017.56,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-29,2024-04-29,CC-ONCOR-PS,6010,5541.5,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-04-30,2024-04-30,CC-ONCOR-PS,6010,5401.3,SearchAds Media,Paid Search acquisition spend — 2024-04
2024-05-01,2024-05-01,CC-ONCOR-PS,6010,6046.79,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-02,2024-05-02,CC-ONCOR-PS,6010,6493.96,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-03,2024-05-03,CC-ONCOR-PS,6010,6058.61,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-04,2024-05-04,CC-ONCOR-PS,6010,5673.26,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-05,2024-05-05,CC-ONCOR-PS,6010,5708.22,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-06,2024-05-06,CC-ONCOR-PS,6010,6398.08,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-07,2024-05-07,CC-ONCOR-PS,6010,6488.38,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-08,2024-05-08,CC-ONCOR-PS,6010,6804.61,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-09,2024-05-09,CC-ONCOR-PS,6010,7172.06,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-10,2024-05-10,CC-ONCOR-PS,6010,6808.49,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-11,2024-05-11,CC-ONCOR-PS,6010,6418.98,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-12,2024-05-12,CC-ONCOR-PS,6010,6028.35,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-13,2024-05-13,CC-ONCOR-PS,6010,7280.46,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-14,2024-05-14,CC-ONCOR-PS,6010,6902.3,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-15,2024-05-15,CC-ONCOR-PS,6010,6944.53,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-16,2024-05-16,CC-ONCOR-PS,6010,7183.76,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-17,2024-05-17,CC-ONCOR-PS,6010,7416.23,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-18,2024-05-18,CC-ONCOR-PS,6010,6995.89,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-19,2024-05-19,CC-ONCOR-PS,6010,7302.42,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-20,2024-05-20,CC-ONCOR-PS,6010,7739.37,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-21,2024-05-21,CC-ONCOR-PS,6010,8007.2,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-22,2024-05-22,CC-ONCOR-PS,6010,8347.75,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-23,2024-05-23,CC-ONCOR-PS,6010,7601.56,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-24,2024-05-24,CC-ONCOR-PS,6010,8122.24,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-25,2024-05-25,CC-ONCOR-PS,6010,6601.64,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-26,2024-05-26,CC-ONCOR-PS,6010,7646.81,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-27,2024-05-27,CC-ONCOR-PS,6010,8083.86,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-28,2024-05-28,CC-ONCOR-PS,6010,8424.33,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-29,2024-05-29,CC-ONCOR-PS,6010,7787.29,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-30,2024-05-30,CC-ONCOR-PS,6010,7896.76,SearchAds Media,Paid Search acquisition spend — 2024-05
2024-05-31,2024-05-31,CC-ONCOR-PS,6010,8074.94,SearchAds Media,Paid Search acquisition spend — 2024-05
2023-05-01,2023-05-01,CC-ONCOR-PS,6900,11552.25,Corporate Allocations,Monthly overhead allocation — 2023-05
2023-06-01,2023-06-01,CC-ONCOR-PS,6900,11025.43,Corporate Allocations,Monthly overhead allocation — 2023-06
2023-07-01,2023-07-01,CC-ONCOR-PS,6900,11160.88,Corporate Allocations,Monthly overhead allocation — 2023-07
2023-08-01,2023-08-01,CC-ONCOR-PS,6900,11239.98,Corporate Allocations,Monthly overhead allocation — 2023-08
2023-09-01,2023-09-01,CC-ONCOR-PS,6900,11517.77,Corporate Allocations,Monthly overhead allocation — 2023-09
2023-10-01,2023-10-01,CC-ONCOR-PS,6900,10939.92,Corporate Allocations,Monthly overhead allocation — 2023-10
2023-11-01,2023-11-01,CC-ONCOR-PS,6900,11765.97,Corporate Allocations,Monthly overhead allocation — 2023-11
2023-12-01,2023-12-01,CC-ONCOR-PS,6900,10146.76,Corporate Allocations,Monthly overhead allocation — 2023-12
2024-01-01,2024-01-01,CC-ONCOR-PS,6900,10755.24,Corporate Allocations,Monthly overhead allocation — 2024-01
2024-02-01,2024-02-01,CC-ONCOR-PS,6900,11178.38,Corporate Allocations,Monthly overhead allocation — 2024-02
2024-03-01,2024-03-01,CC-ONCOR-PS,6900,11050.79,Corporate Allocations,Monthly overhead allocation — 2024-03
2024-04-01,2024-04-01,CC-ONCOR-PS,6900,10931.13,Corporate Allocations,Monthly overhead allocation — 2024-04
2024-05-01,2024-05-01,CC-ONCOR-PS,6900,11401.67,Corporate Allocations,Monthly overhead allocation — 2024-05
2023-05-01,2023-05-01,CC-ONCOR-DD,6010,3515.17,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-02,2023-05-02,CC-ONCOR-DD,6010,3620.98,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-03,2023-05-03,CC-ONCOR-DD,6010,3583.65,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-04,2023-05-04,CC-ONCOR-DD,6010,3525.52,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-05,2023-05-05,CC-ONCOR-DD,6010,3209.73,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-06,2023-05-06,CC-ONCOR-DD,6010,0.0,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-07,2023-05-07,CC-ONCOR-DD,6010,0.0,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-08,2023-05-08,CC-ONCOR-DD,6010,3416.58,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-09,2023-05-09,CC-ONCOR-DD,6010,3344.54,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-10,2023-05-10,CC-ONCOR-DD,6010,3582.86,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-11,2023-05-11,CC-ONCOR-DD,6010,3487.43,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-12,2023-05-12,CC-ONCOR-DD,6010,3362.3,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-13,2023-05-13,CC-ONCOR-DD,6010,0.0,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-14,2023-05-14,CC-ONCOR-DD,6010,0.0,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-15,2023-05-15,CC-ONCOR-DD,6010,3725.81,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-16,2023-05-16,CC-ONCOR-DD,6010,3399.23,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
2023-05-17,2023-05-17,CC-ONCOR-DD,6010,3337.44,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-05
